1,42.58567342,-099.99666295,KANW
1,-05.14585421,144.73087100,AIE
1,16.70518900,-009.64189700,GQNA
1,34.10867269,-084.44865534,5GA4
1,38.11987001,-084.30294229,52KY
1,40.09337874,-104.37996424,49CO
1,42.27783577,-088.09445919,LL09
1,36.17061594,-079.79974401,W88
1,41.34793690,-075.48235447,6PA6
1,33.02750000,-096.83805600,F69
1,41.12563120,-084.94383511,0IN4
1,44.95799784,-084.96392884,0D9
1,41.83032840,-083.69165485,4MI1
1,32.33005000,-096.94960300,60TA
1,39.88167784,-119.69971495,NV23
1,42.79761498,-088.33336986,WI69
1,40.42030464,-109.58868663,UT07
1,43.57171100,-093.25410447,96MN
1,40.69599829,-075.13562103,JY07
1,38.10473728,-102.21607355,CO73
1,42.77642563,-084.90025790,81G
1,39.41935600,-083.80927500,KILN
1,51.26887500,-113.94188300,CEF4
1,38.12028107,-090.39046301,42MO
1,43.71194400,-000.25222200,LFDA
1,50.64293276,002.44636912,LF01
1,26.74777800,-081.05611100,2IS
1,41.83021083,-073.87636035,09N
1,44.63044700,-093.23508300,KLVN
1,43.20202520,-076.17866867,1H1
1,38.75369700,-077.78915000,2VA9
1,36.32981212,-095.88407298,OK93
1,34.37707979,-082.94990869,0GA2
1,39.30471349,-091.45130161,04MO
1,32.81660994,-096.35518554,1F7
1,37.67905285,-096.88559286,20KS
1,45.70306529,-108.62665223,MT05
1,27.64062463,-082.52626050,48X
1,33.53055334,-112.21651031,AZ79
1,34.91176670,-101.90407679,45XS
1,42.84995713,-076.85397976,D93
1,32.62864478,-080.50688878,SC15
1,42.64180565,-076.72910329,6NY3
1,-02.47686204,-059.32295380,SYAH
1,-03.13908996,142.34600225,ATP
1,46.55601100,-093.67646400,KAIT
1,-18.82966591,-159.76481152,NCAI
1,45.64504575,005.87971068,LFLB
1,-06.33763051,145.90078498,AYAY
1,23.74148100,092.80204200,VEAZ
1,07.45349400,006.45536100,DN51
1,02.00593066,-061.47993953,SJYF
1,01.88676478,-062.02128216,SDIR
1,45.38429961,-120.47244019,OR46
1,35.02320212,-093.06658519,6AR2
1,32.99020593,-112.02552779,E31
1,26.44939700,082.56197200,VI90
1,34.52811736,136.67375482,RJOE
1,56.93716759,-154.18986346,PAKH
1,38.81954900,027.82311600,LTBT
1,60.90586551,-161.42657729,Z13
1,60.89991100,-161.23716100,PFAK
1,-01.13416700,013.91232500,FO22
1,-04.60541450,137.65636724,WAKA
1,38.75474907,-120.90214884,60Q
1,34.77620301,-103.85523670,E99
1,40.06623300,032.55499400,LTAE
1,39.61693900,140.20420600,RJSK
1,68.22694400,-135.01083100,CYKD
1,40.71298303,-098.55953599,NE38
1,20.70031900,077.05295300,VAAK
1,43.01882800,-078.48790600,9G3
1,40.90716700,-081.44135300,KCAK
1,41.03333600,-081.47781900,KAKR
1,42.80856002,-096.56401725,Y40
1,34.59416700,032.97350000,LCRA
1,43.86762114,051.07689987,UATE
1,38.92059700,020.74997500,LGPZ
1,50.25549200,057.19180600,UATT
1,60.81638600,-078.15750000,CYKO
1,07.23522800,005.29579400,DNAK
1,65.64584450,-018.06994448,BIAR
1,25.29864400,049.48124200,OEAH
1,-21.51660000,015.56930000,FY03
1,24.24378600,055.60658100,OMAL
1,-27.99310000,017.59100000,FYAA
1,32.78227800,035.71337500,OS73
1,30.93475000,028.44755600,HEAL
1,13.17078600,044.75270000,OY74
1,26.60411900,045.31568900,OE52
1,33.78948900,042.43297500,ORAA
1,18.71224700,050.82457200,OYBA
1,20.29116900,041.61911900,OEBA
1,32.46496700,023.10733600,HL68
1,24.25816700,054.53333300,OMAM
1,36.51767321,-119.76438334,5Q0
1,16.19155000,052.16073900,OYGD
1,29.53095000,012.93160800,HL81
1,24.08508900,052.46144200,OMAH
1,30.60787200,032.22164200,HE44
1,29.78793100,040.08134200,OESK
1,29.21273600,015.98752200,HL69
1,32.01261100,021.18224400,HL59
1,24.05736100,047.65373100,OE51
1,25.63513600,051.50161700,OTBK
1,27.27030600,021.60666700,HL70
1,20.47897800,044.75038600,OE46
1,30.97522500,031.42203900,HE32
1,32.53045600,020.87174400,HL60
1,42.02894055,-083.93910138,3TE
1,34.57152800,036.55644400,OS70
1,34.67928100,043.52585800,ORSH
1,25.75876300,055.95832200,OM01
1,33.53131900,044.25360300,ORTI
1,33.34591400,043.57655300,ORAT
1,25.13301400,051.30803600,OTBH
1,24.18827800,014.53009200,HL57
1,-12.18218100,-038.37980300,SDUO
1,62.68292960,-164.65800318,PAUK
1,-04.26039271,137.89357818,WX04
1,-32.53322270,137.69274501,YAMN
1,37.36862427,-115.19824439,L92
1,34.36784011,-107.49538503,3N9
1,32.83320000,-105.99873300,KALM
1,27.04167800,-108.95263900,MM45
1,39.34370683,-089.42721196,5H2
1,42.95509020,-078.55141389,0NY4
1,33.67792930,-080.95318882,SC07
1,62.55381413,023.56969114,EFAL
1,-02.16798100,-079.28823200,SE01
1,38.94797200,-001.87905600,LEAB
1,42.71806194,-089.42746292,WI50
1,-34.94016673,117.80442621,YABA
1,42.73756500,-073.80425290,KALB
1,32.72388900,-099.26750000,T23
1,44.64193300,-123.05945800,S12
1,40.25750000,-094.34111100,K19
1,-13.08000645,131.03116952,YAPK
1,-52.20358880,-060.53849115,SFAB
1,44.05090600,008.11848400,LIMG
1,37.66191618,-097.77394170,SN13
1,40.97593333,-078.25570977,1N3
1,49.97152200,002.68950600,LFAQ
1,42.38636084,-072.92967326,MA88
1,34.82218900,-077.62041700,KOAJ
1,46.03584400,-084.42664700,5Y1
1,43.68738600,-093.36885800,KAEL
1,27.76317500,-082.63362800,KSPG
1,40.19397502,-078.83723953,PS52
1,-21.68003142,-048.21584036,SSTN
1,08.57828600,-071.16752300,SVMD
1,21.78360800,-080.00418900,MUTD
1,05.66973300,-072.97580600,SKSO
1,42.23994400,-089.59010600,KFEP
1,45.62848500,006.33271900,LFKA
1,34.22352200,-086.26331400,8A0
1,40.99918900,-092.77048900,4C8
1,-24.70672039,144.28906585,YALH
1,-27.28296100,120.38248405,YABS
1,41.73313234,-098.05874237,KBVN
1,42.39725809,-113.56584387,U40
1,41.51749169,-089.47977773,IL86
1,41.64003361,-089.39837776,IL06
1,41.62840549,-089.40509473,IL09
1,39.47488005,-076.50347403,MD48
1,08.98142800,-079.55486400,MPMG
1,35.13874700,-106.80918300,KAEG
1,35.04435300,-106.62158900,KABQ
1,-36.06807905,146.94891738,YMAY
1,37.94930600,-001.23519400,LERI
1,42.06727589,-089.03343251,41IL
1,-20.09079554,-051.30822402,SIQU
1,-22.79830996,134.39848328,YALC
1,31.87082582,-091.13855513,MS28
1,58.59959842,125.40188506,UEEA
1,-07.35833953,-054.83278585,SDWC
1,-10.06740288,-052.99815418,SDWM
1,-07.20575884,-052.90744497,SDVU
1,-08.72781762,-053.39347997,SDWJ
1,-09.50786281,-054.01278405,SDNV
1,-10.78723964,-053.07705195,SDNW
1,-08.10520345,-058.28556406,SDOZ
1,-08.16569611,-054.83416242,SJBN
1,-22.49281147,139.66302085,YALY
1,49.70599200,-002.22085300,EGJA
1,39.03841989,-097.58028145,08KS
1,-26.66144738,150.19475426,YADR
1,-35.28571288,138.49121494,YADG
1,-29.79369284,-055.76743882,SSAL
1,-29.80905800,-055.89807500,SSLT
1,-33.35029173,-063.73291091,SA19
1,59.28535751,-158.61863761,5A8
1,59.27986544,-158.59966832,Z35
1,48.44626788,000.10424515,LFOF
1,-01.91755394,-054.72723883,SDWQ
1,36.18233300,037.20837500,OSAP
1,82.51277800,-062.32333300,CYLT
1,50.57458149,-126.90383150,CYAL
1,32.58530300,-095.07219200,18TE
1,-11.68419707,-069.33853594,SPAR
1,44.92775373,008.62825622,LILA
1,62.55593100,006.08984400,ENAL
1,-28.58442769,016.53605297,FAAB
1,35.85036531,-081.14852145,NC59
1,42.58513377,-073.61775028,NY82
1,44.35335000,-089.84184200,KISW
1,34.63876900,-106.84145800,E80
1,30.26887493,-098.11738355,5T3
1,38.84783100,-083.57094400,KAMT
1,-45.20583300,169.36971900,NZLX
1,40.65606900,022.48031900,LGAX
1,40.23256944,-085.64216250,I99
1,40.58569805,-075.02345500,N85
1,-19.06605054,136.71387386,YALX
1,31.17466400,029.93813100,HEAX
1,31.33787800,-092.55922800,KAEX
1,40.85249200,025.94171100,LGAL
1,52.06852441,-123.27003990,AL5
1,-21.43815300,-045.93495000,SNFE
1,-02.79162800,-076.47471400,SPAS
1,-09.88313900,-076.21538600,SPNC
1,41.55023738,000.65272512,LEAT
1,03.52990000,-076.38391900,SKCL
1,10.42570600,-073.25108600,SKVP
1,34.67166577,-097.85713689,5OK8
1,38.34745300,-097.21370800,M66
1,-04.20110000,-069.94568600,SKLT
1,-40.70158350,175.85598085,NZAN
1,63.54114479,-018.45613863,BIAL
1,40.90614210,-083.64481149,5OH0
1,36.69391700,003.22016700,DAAG
1,40.61984700,008.28339200,LIEA
1,-14.18679302,-057.55502376,SIWF
1,43.08153600,-094.27838100,KAXA
1,29.35449400,047.50809700,OKAS
1,30.94469400,046.07589400,ORTL
1,38.28451902,-000.57499796,LEAL
1,55.47816400,-129.48496300,CZAA
1,-24.27321123,145.48539852,YACD
1,27.74531700,-098.03389400,KALI
1,-23.80100776,133.89338018,YBAS
1,26.59513042,-081.12892105,9FL6
1,26.51911218,-081.38449742,32FD
1,41.31786764,-007.45368055,LPJO
1,-21.44791005,-054.38842133,SJXJ
1,57.95299709,012.57913756,ESGI
1,29.83311299,-097.88927812,7TS2
1,43.09532940,-119.97253340,OR03
1,06.37190800,124.74888100,RPMA
1,25.44356400,081.72606700,VIAL
1,66.55028900,-152.63533100,PFAL
1,31.53665000,074.40484400,OPLA
1,-24.26156201,134.40159821,YALM
1,38.57269618,-122.80343078,CL36
1,-30.37363405,142.61096102,YALN
1,-22.67965300,029.04850300,FAAL
1,40.35428300,-079.94110000,KAGC
1,41.37293759,-080.67386422,8OI3
1,41.66761428,-080.69036210,8OH8
1,-38.95891700,-067.80608794,SA27
1,41.06814830,-101.66404941,4NE5
1,64.00800000,-145.70700000,PABI
1,38.85480455,-085.10278091,8II0
1,37.06869143,-077.95702529,KBKT
1,37.86461400,-095.38804200,K88
1,42.64472200,-111.58055600,U78
1,30.75736700,-092.68842800,KACP
1,46.74810794,-068.47012727,ME05
1,33.00166100,-081.27273900,88J
1,51.03761402,008.67269901,EDFQ
1,44.63712644,-073.30786000,VT26
1,32.23316349,-107.71964090,NM18
1,34.97644288,-079.07784645,NC74
1,42.40808295,-121.04988071,85OR
1,41.51314191,-071.02929503,5MA9
1,40.56657739,-075.49426846,KXLL
1,55.87558408,012.31094513,EKAL
1,37.51555214,-097.00042276,60KS
1,41.12139905,-086.99970662,68IN
1,40.90874480,-081.06560392,0G8
1,42.06001362,-102.81857571,KAIA
1,42.76631687,-092.80418611,K98
1,30.53181008,-100.45573559,13TX
1,30.45622719,-102.92791187,4TS7
1,39.53876401,-075.30428838,NJ02
1,51.37684700,011.42902500,EDBT
1,48.51111100,-071.65000300,CYTF
1,40.11710004,-099.34667126,4D9
1,38.89813000,-001.11604000,LELM
1,43.34095600,077.01806700,UAAA
1,30.10193600,031.36004400,HEAZ
1,-01.49614230,-052.58107595,SNYA
1,42.25230146,-085.85639701,2C5
1,-16.16952500,-040.68866900,SNAR
1,36.83972200,-002.38725800,LEAM
1,56.56819489,014.16391950,ESMU
1,11.52600600,-072.93351900,SKRH
1,-53.60192800,-070.48397800,SCDW
1,-43.21458100,-065.28504200,SAVT
1,34.41567800,-091.46746900,M73
1,-20.37470000,016.93250000,FY04
1,28.17456700,094.80089200,VEAN
1,07.98128600,-080.41107500,MPCE
1,06.18051700,100.38980600,WMKA
1,45.06493900,-083.56137200,KAPN
1,-23.65953047,146.58142550,YAPH
1,-25.20250000,025.71340000,FB01
1,36.82153882,-078.78430670,07VA
1,-07.00029400,052.72308600,FSAL
1,43.18788875,-111.04496994,46U
1,30.37540600,-103.68673900,E38
1,38.74084200,-119.76653600,M45
1,32.60606167,-097.24252900,00TS
1,46.93666700,008.28333300,LSMA
1,-20.97942951,137.83025908,YALP
1,-19.29060353,136.07542675,YALD
1,43.16095313,-088.82500315,WS74
1,39.28862234,-078.35190102,48VA
1,39.52447676,-074.95611922,NJ96
1,59.18711791,-138.44421289,AK75
1,69.98241900,023.34099400,ENAT
1,-09.87686100,-056.10985800,SBAT
1,-31.64624430,-064.36888889,SA41
1,39.11000000,-121.05888900,09CL
1,30.15712700,-103.90583000,0TA7
1,-03.25947500,-052.26106900,SBHT
1,50.97436900,012.49622100,EDAC
1,30.58854350,-085.07411311,10FD
1,-35.36990817,136.85942132,YALT
1,48.66444899,016.82312483,LOAR
1,-16.92460716,-053.54667479,SWGR
1,02.76435431,-062.22401370,SJYG
1,-14.52670021,-056.40410802,SWAU
1,-14.12233300,-047.53633300,SDXF
1,-09.08008935,-045.95602460,SNAI
1,-26.54263356,139.26494389,YADS
1,32.02975911,-090.10509186,MS83
1,49.09861100,-097.53388900,CJL6
1,40.28872800,-078.32313600,KAOO
1,40.56502586,-078.36022907,PS77
1,41.48781862,-120.56981840,KAAT
1,34.68247500,-099.27382200,KLTS
1,34.70633900,-099.33810000,KAXS
1,36.97543255,-080.49525544,09VA
1,36.78073300,-098.66901700,KAVK
1,08.77503900,-082.67209400,MP21
1,-33.05102312,-060.59776158,SA43
1,38.87184700,-009.03922800,LPAR
1,31.64724732,-100.97211389,64F
1,29.41467769,-095.29125975,6R5
1,65.64826436,021.06672595,ESUV
1,69.29799471,087.30895122,UOOO
1,45.77168115,009.16327464,LILB
1,-03.31822200,-079.77419300,SEPS
1,35.30289355,-086.23659773,TN39
1,-03.34450815,128.92341272,WAPA
1,32.48505800,130.15448600,RJDA
1,29.48472500,021.11577200,HL49
1,-23.13834825,-055.20862842,SSAM
1,28.42252500,129.70807800,RJKA
1,41.79540570,-091.87575851,C11
1,39.63848353,-082.73830450,OH61
1,02.07130300,-050.86567500,SBAM
1,-22.85519700,-047.11217200,SDAM
1,-12.99085300,-039.64411400,SNAZ
1,36.29801103,-116.42568196,70CL
1,59.25731900,024.19191900,EEEI
1,-01.27630107,132.19196533,WX05
1,-26.09235185,131.19894453,YAMT
1,-17.54880000,017.69300000,FY05
1,-10.30068725,149.34174137,AZB
1,-05.60898580,139.61946217,WX06
1,30.37826100,076.80229700,VIAM
1,-14.90550600,047.99359200,FMNW
1,-23.34794931,134.72818184,YABL
1,45.97841700,005.32677800,LFXA
1,-27.63476962,152.71245512,YAMB
1,45.52255332,003.74909329,LFHT
1,-13.18685300,048.98125800,FMNE
1,-04.66864573,140.57322205,WX07
1,48.90384021,-099.01627346,8ND0
1,67.10868600,-157.85124700,PAFM
1,41.54666381,-088.99341528,7IL9
1,14.50497500,-004.08822800,GAMB
1,-04.59816258,143.52415884,AMG
1,47.34055482,000.94078085,LFEF
