46.125239,-95.440567,10490
44.450819,-95.006631,10491
44.423458,-95.069078,10492
43.785372,-94.219878,10493
43.297847,-94.513086,10494
49.001231,-93.703017,10495
44.214128,-93.353133,10497
44.296297,-93.906956,10498
-10,49,1049S
43.875631,-83.801119,10502
36.241806,-100.051389,10505
37.581458,-101.759672,10507
-10,50,1050S
39.125467,-96.862425,10510
38.252306,-95.098778,10513
39.698639,-94.533694,10514
40.403056,-94.181,10515
36.529375,-93.923114,10516
36.77545,-93.749306,10517
36.839639,-92.565472,10518
37.021417,-92.834028,10519
-10,51,1051S
37.049272,-91.241881,10525
37.235472,-90.1915,10526
37.471656,-91.068264,10527
37.601406,-91.014544,10528
37.783933,-90.938603,10529
39.523417,-91.264361,10531
37.299861,-89.904694,10533
37.408,-89.414806,10534
37.596528,-88.663944,10535
37.87875,-88.286639,10536
37.773806,-89.321278,10537
38.018944,-89.260083,10539
38.519944,-88.09575,10540
39.426917,-88.130722,10541
39.868417,-88.148139,10542
36.189383,-94.190925,10543
36.2635,-90.098861,10545
36.124222,-90.286972,10546
35.672083,-90.890417,10548
35.567139,-90.033889,10549
35.383417,-90.488806,10550
34.535417,-91.347583,10551
34.454083,-90.887111,10552
34.313972,-90.1175,10553
36.8815,-89.540694,10555
37.446944,-88.455417,10556
37.650936,-88.163506,10557
37.588878,-88.035778,10558
36.627417,-89.602194,10561
36.133417,-89.720639,10563
36.139944,-89.149083,10564
36.141889,-88.909167,10565
36.143833,-88.562722,10566
36.042722,-88.825639,10567
35.824417,-89.385889,10568
35.646278,-89.835917,10569
35.560861,-88.423278,10570
37.287111,-86.872639,10571
37.243389,-86.069639,10572
37.008,-86.202444,10573
35.016083,-87.9755,10576
34.536167,-87,10579
35.379611,-86.752222,10580
34.1065,-87.243944,10581
33.966583,-87.556,10582
33.812972,-87.574389,10583
33.592667,-87.600647,10584
32.963097,-87.954517,10585
37.111744,-85.883389,10586
36.519556,-85.485583,10587
36.035639,-85.367528,10588
35.499444,-86.096056,10589
35.004556,-87,10590
32.351833,-88.318778,10591
32.324614,-87.85465,10593
31.585797,-86.484964,10595
36.006917,-85.025667,10596
35.230906,-84.829081,10597
34.974889,-85.620528,10598
34.962528,-85.194139,10599
34.974519,-84.764967,10600
34.993942,-84.114661,10601
34.7775,-85.443611,10602
34.345283,-86.019278,10603
32.563058,-84.413389,10604
31.647947,-84.395189,10606
31.732939,-85.737331,10607
31.862486,-82.825725,10608
32.804633,-81.864472,10609
-10,60,1060S
33.78845,-81.572047,10610
36.264317,-85.091764,10612
36.545911,-83.989172,10613
36.692919,-83.393822,10614
37.061694,-81.832561,10616
37.329333,-80.631806,10617
37.176375,-80.541444,10619
36.678558,-81.850814,10620
36.515528,-80.157194,10621
36.1368,-79.894533,10622
36.120856,-79.844283,10623
34.65515,-80.668178,10624
34.292617,-81.373597,10625
30.793772,-85.137286,10627
27.989744,-84.961808,10628
28.443586,-81.280317,10635
27.964464,-82.351897,10637
27.950575,-82.71085,10639
32.821356,-81.561608,10640
32.843361,-81.140639,10642
28.438917,-81.290528,10644
27.950575,-82.594764,10645
28.779989,-80.909803,10646
34.851097,-79.954061,10647
34.643158,-79.631111,10648
34.308694,-78.565844,10649
34.090169,-78.272164,10650
29.349717,-82.612164,10651
29.254025,-82.458658,10652
26.917811,-82.073006,10654
26.76265,-81.918669,10661
39.171056,-80.100194,10665
39.010067,-80.465339,10666
38.807736,-80.549506,10667
38.175333,-80.68925,10672
38.1217,-80.369464,10673
38.096175,-80.219375,10674
37.821861,-80.764694,10678
39.705922,-78.426567,10679
39.665506,-78.289064,10680
39.423847,-78.263978,10682
38.960692,-78.216389,10687
38.740867,-78.172692,10689
38.576622,-78.125331,10690
38.045611,-79.925472,10693
37.748086,-78.406117,10697
36.936564,-77.837106,10699
39.409603,-76.952978,10702
39.880164,-75.597872,10716
39.823694,-86.611472,10724
39.769989,-86.578333,10725
38.759356,-86.440183,10730
39.906744,-84.630481,10737
39.929528,-84.102742,10739
39.330939,-85.497442,10740
38.737639,-85.952167,10743
40.800911,-83.8758,10749
40.588886,-83.525397,10750
40.563531,-82.444414,10751
40.587422,-82.019897,10752
38.740217,-82.396625,10759
38.423778,-82.354678,10760
39.998222,-81.9135,10765
40.004736,-81.595178,10767
39.43485,-81.843247,10769
39.580656,-81.241306,10770
39.203144,-80.564317,10771
38.787978,-81.156586,10774
40.592717,-83.944022,10777
43.2415,-84.463464,10780
43.783494,-82.158489,10786
43.520972,-83.732828,10787
43.403081,-82.217825,10788
43.251244,-83.681431,10789
43.203028,-82.321272,10790
42.999167,-83.633806,10791
42.947528,-83.624111,10792
42.406756,-83.523436,10795
41.695769,-82.789183,10800
42.800444,-81.719694,10808
42.754067,-81.324017,10809
42.331564,-81.581933,10810
42.124639,-81.706889,10812
41.917592,-81.830939,10814
41.553522,-81.479006,10818
40.870503,-81.144767,10822
40.393861,-80.182,10826
40.012722,-80.156167,10830
39.521778,-80.134297,10831
39.5005,-80.133047,10833
42.413144,-78.474714,10840
42.375839,-78.583189,10843
